player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Nick Bawden,27413,FB,DET,9,0,11,87.1,0,0,9,22.0,20.9,100.0,0,0,0,9,43,,0,0,0,0.0,0.0,,0,0,0,5
Chandler Brewer,13976,T,LA,2,0,26,48.8,0,1,9,100.0,100.0,94.4,0,1,0,9,9,20.7,0,1,2,100.0,100.0,75.0,1,0,2,2
Jordan Thomas,42062,TE,HST,7,0,13,25.1,0,1,9,16.4,15.5,83.3,0,2,1,9,58,68.7,0,0,1,6.3,5.9,100.0,0,0,1,17
Jace Sternberger,47081,TE,GB,7,0,12,78.8,0,0,9,23.1,22.5,100.0,0,0,0,9,40,,0,0,0,0.0,0.0,,0,0,0,8
Cameron Brate,9207,TE,TB,16,1,30,56.6,0,1,9,3.0,2.8,94.4,1,1,0,9,317,71.7,0,0,1,0.7,0.6,100.0,0,0,1,157
Tony Pollard,27126,HB,DAL,15,0,9,19.4,1,1,8,9.0,9.4,87.5,0,2,0,9,96,18.1,1,1,5,17.2,14.7,80.0,2,0,5,34
Darren Sproles,2347,HB,PHI,6,0,24,73.2,0,1,8,10.8,11.3,93.7,2,1,0,9,80,67.8,0,1,5,11.4,12.2,90.0,1,0,6,49
Dalton Schultz,47304,TE,DAL,13,0,9,65.3,0,0,8,34.8,33.3,100.0,1,0,0,8,24,,0,0,0,0.0,0.0,,0,0,0,2
D'Ernest Johnson,45734,HB,CLV,5,0,8,19.9,0,0,5,17.9,23.5,80.0,0,1,1,8,34,15.3,0,0,4,23.5,30.0,75.0,1,1,6,20
Rashaad Penny,27414,HB,SEA,10,0,29,55.5,0,0,7,10.0,9.9,100.0,0,0,0,8,81,80.7,0,0,2,9.5,11.1,100.0,0,0,3,27
Benny Snell Jr.,45954,HB,PIT,9,0,25,46.9,0,1,7,18.4,18.6,92.9,0,1,0,8,43,27.2,0,1,3,20.0,22.2,83.3,1,0,4,18
Eric Ebron,8645,TE,IND,11,0,14,59.4,0,1,5,2.3,3.4,90.0,0,1,0,8,233,32.6,0,1,1,0.9,0.8,50.0,1,0,1,124
Ricky Seals-Jones,12020,TE,CLV,14,0,8,78.1,0,0,7,4.0,4.2,100.0,0,0,0,8,192,77.9,0,0,6,6.5,6.9,100.0,0,0,7,102
Anthony Firkser,51837,TE,TEN,18,0,31,30.8,0,1,8,4.9,4.6,81.2,0,2,1,8,173,13.1,0,0,2,2.0,1.9,50.0,1,1,2,107
Bradley Sowell,7693,TE,CHI,5,0,6,74.8,0,0,8,88.9,80.0,100.0,0,0,0,8,10,,0,0,0,,,,0,0,0,0
Auden Tate,48192,WR,CIN,12,0,7,81.3,0,0,6,1.5,1.6,100.0,1,0,0,7,437,,0,0,0,0.0,0.0,,0,0,0,208
Malik Turner,48078,WR,SEA,16,0,29,80.7,0,0,6,4.1,4.3,100.0,0,0,0,7,161,,0,0,0,0.0,0.0,,0,0,0,63
John Wetzel,8088,T,ATL,1,0,2,80.5,0,0,7,100.0,100.0,100.0,0,0,0,7,7,78.1,0,0,3,100.0,100.0,100.0,0,0,3,3
Cordarrelle Patterson,7810,WR,CHI,14,0,6,80.5,0,0,7,5.3,5.0,100.0,0,0,0,7,139,,0,0,0,0.0,0.0,,0,0,0,50
Reggie Bonnafon,47542,HB,CAR,8,0,5,38.2,0,0,7,17.1,16.3,100.0,0,0,0,7,43,,0,0,0,0.0,0.0,,0,0,0,17
Mark Andrews,47436,TE,BLT,16,1,3,61.1,0,1,5,1.5,2.0,90.0,2,1,0,7,354,,0,0,0,0.0,0.0,,0,0,0,179
Zach Zenner,9761,HB,MIA,2,0,17,46.8,0,1,7,31.8,31.8,92.9,0,1,0,7,22,78.0,0,0,2,25.0,25.0,100.0,0,0,2,8
Troy Fumagalli,47333,TE,DEN,11,0,10,65.1,0,1,6,7.8,8.3,91.7,0,1,0,7,84,68.3,0,0,1,3.0,2.9,100.0,0,0,1,35
Anthony Sherman,6288,FB,KC,14,0,16,79.3,0,0,6,23.1,22.2,100.0,0,0,0,6,27,,0,0,0,0.0,0.0,,0,0,0,1
Brandon Bolden,7469,HB,NE,9,0,19,82.1,0,0,4,7.3,10.3,100.0,0,0,0,6,58,78.6,0,0,2,10.0,13.6,100.0,0,0,3,22
Marshawn Lynch,3628,HB,SEA,3,0,29,38.0,0,0,5,12.5,14.0,100.0,0,0,0,6,43,79.6,0,0,3,23.1,21.4,100.0,0,0,3,14
Ryan Groy,9221,C,LAC,3,0,27,78.9,0,0,6,100.0,100.0,100.0,0,0,0,6,6,,0,0,0,,,,0,0,0,0
Jakob Johnson,32565,FB,NE,3,0,19,81.0,0,0,6,17.1,17.1,100.0,0,0,0,6,35,,0,0,0,0.0,0.0,,0,0,0,8
Darrell Henderson Jr.,41193,HB,LA,7,0,26,46.1,0,1,5,11.6,12.8,90.0,0,1,0,6,47,31.3,0,1,3,17.6,22.2,83.3,1,0,4,18
Javorius Allen,9558,HB,NYG,5,0,21,82.9,0,0,6,31.6,30.0,100.0,0,0,0,6,20,81.4,0,0,3,30.0,30.0,100.0,0,0,3,10
Alexander Mattison,45817,HB,MIN,15,0,18,27.7,0,0,5,5.9,6.5,100.0,0,0,0,6,92,17.0,0,0,1,5.0,9.5,100.0,0,0,2,21
C.J. Anderson,8101,HB,DET,2,1,11,20.9,1,1,6,35.3,33.3,83.3,1,2,0,6,18,13.9,0,1,2,28.6,25.0,75.0,1,0,2,8
Xavier Grimble,9092,TE,PIT,3,0,25,75.6,0,0,4,13.3,15.2,100.0,0,0,0,5,33,,0,0,0,0.0,0.0,,0,0,0,13
Jonathan Williams,10790,HB,IND,5,1,14,19.8,0,0,4,10.5,11.4,100.0,2,0,0,5,44,19.8,0,0,4,26.7,25.0,100.0,0,0,5,20
Darwin Thompson,83791,HB,KC,13,1,16,25.9,0,0,3,4.3,6.5,100.0,2,0,0,5,77,,0,0,0,0.0,0.0,,0,0,0,27
Scott Simonson,8954,TE,NYG,5,0,21,75.9,0,0,5,18.5,18.5,100.0,0,0,0,5,27,69.3,0,0,1,11.1,11.1,100.0,0,0,1,9
Adam Pankey,12114,T,MIA,2,0,17,72.9,0,0,5,100.0,100.0,100.0,0,0,0,5,5,,0,0,0,,,,0,0,0,0
Larry Fitzgerald,1724,WR,ARZ,16,0,1,64.4,1,0,5,0.9,0.8,90.0,1,1,0,5,619,,0,0,0,0.0,0.0,,0,0,0,222
Tra Carson,11104,HB,DET,2,0,11,83.1,0,0,4,19.0,20.8,100.0,0,0,0,5,24,77.8,0,0,2,18.2,15.4,100.0,0,0,2,13
Delanie Walker,3120,TE,TEN,7,0,31,23.3,0,1,4,2.8,3.2,87.5,0,1,0,5,158,22.4,0,1,2,2.5,3.3,75.0,1,0,3,92
Jaron Brown,8128,WR,SEA,15,0,29,63.4,0,1,5,2.4,2.2,90.0,0,1,0,5,228,,0,0,0,0.0,0.0,,0,0,0,92
Sammy Watkins,8639,WR,KC,17,1,16,80.8,0,0,5,0.8,0.8,100.0,2,0,0,5,646,,0,0,0,0.0,0.0,,0,0,0,252
James Develin,6142,FB,NE,2,0,19,80.9,0,0,3,25.0,31.3,100.0,0,0,0,5,16,74.4,0,0,0,0.0,25.0,,0,0,1,4
Buddy Howell,12888,FB,HST,2,0,13,53.8,0,1,4,16.7,16.7,87.5,0,1,0,4,24,26.6,0,1,1,10.0,10.0,50.0,1,0,1,10
Josh Reynolds,11872,WR,LA,16,0,26,75.6,0,0,4,1.5,1.4,100.0,1,0,0,4,290,,0,0,0,0.0,0.0,,0,0,0,124
Kendrick Bourne,12270,WR,SF,19,0,28,75.9,0,0,4,1.3,1.2,100.0,1,0,0,4,341,,0,0,0,0.0,0.0,,0,0,0,152
Wes Hills,30228,HB,DET,1,0,11,80.1,0,0,4,33.3,33.3,100.0,0,0,0,4,12,76.1,0,0,1,33.3,33.3,100.0,0,0,1,3
Tanner Hudson,66924,TE,TB,8,0,30,74.6,0,0,4,5.9,5.5,100.0,0,0,0,4,73,,0,0,0,0.0,0.0,,0,0,0,32
Hayden Hurst,47294,TE,BLT,17,0,3,72.1,0,0,4,1.6,1.5,100.0,0,0,0,4,259,70.6,0,0,1,1.0,0.9,100.0,0,0,1,109
Derek Watt,10832,FB,LAC,16,0,27,34.2,0,0,4,9.8,9.5,100.0,0,0,0,4,42,16.0,0,0,1,10.0,10.0,100.0,0,0,1,10
Kelvin Harmon,47931,WR,WAS,16,0,32,70.0,0,0,4,1.4,1.3,100.0,0,0,0,4,315,,0,0,0,0.0,0.0,,0,0,0,167
Cole Beasley,7330,WR,BUF,16,0,4,70.2,0,0,4,0.8,0.7,100.0,0,0,0,4,540,,0,0,0,0.0,0.0,,0,0,0,265
Nick Bellore,6515,FB,SEA,7,0,29,78.1,0,0,4,40.0,40.0,100.0,0,0,0,4,10,,0,0,0,0.0,0.0,,0,0,0,1
Deon Yelder,29556,TE,KC,5,0,16,24.5,0,0,3,14.3,16.0,100.0,0,0,0,4,25,,0,0,0,0.0,0.0,,0,0,0,9
Matt Orzech,94369,LS,JAX,3,0,15,87.0,0,0,3,100.0,100.0,100.0,0,0,0,3,3,60.9,0,0,1,100.0,100.0,100.0,0,0,1,1
Wesley Woodyard,4583,LB,TEN,3,0,31,98.9,0,0,3,100.0,100.0,100.0,0,0,0,3,3,60.6,0,0,1,100.0,100.0,100.0,0,0,1,1
Jake McQuaide,6586,LS,LA,3,0,26,72.7,0,0,3,100.0,100.0,100.0,0,0,0,3,3,60.3,0,0,1,100.0,100.0,100.0,0,0,1,1
Beau Brinkley,7418,LS,TEN,3,0,31,79.9,0,0,3,100.0,100.0,100.0,0,0,0,3,3,60.3,0,0,1,100.0,100.0,100.0,0,0,1,1
Keenan Allen,7857,WR,LAC,16,0,27,70.0,0,0,3,0.5,0.5,100.0,1,0,0,3,643,,0,0,0,0.0,0.0,,0,0,0,312
Michael Burton,9601,FB,WAS,7,0,32,78.8,0,0,3,17.6,15.8,100.0,0,0,0,3,19,,0,0,0,,,,0,0,0,0
Kamalei Correa,10676,ED,TEN,3,0,31,94.2,0,0,3,100.0,100.0,100.0,2,0,0,3,3,60.6,0,0,1,100.0,100.0,100.0,0,0,1,1
Elandon Roberts,10848,LB,NE,5,0,19,77.9,0,0,2,18.2,23.1,100.0,1,0,0,3,13,,0,0,0,0.0,0.0,,0,0,0,2
Dwayne Washington,10870,HB,NO,4,0,20,86.9,0,0,3,75.0,75.0,100.0,0,0,0,3,4,,0,0,0,,,,0,0,0,0
Joshua Perkins,11051,TE,PHI,5,0,24,79.5,0,0,3,3.7,3.6,100.0,0,0,0,3,84,,0,0,0,0.0,0.0,,0,0,0,23
Alex Erickson,11107,WR,CIN,16,0,7,70.5,0,0,3,0.8,0.7,100.0,0,0,0,3,412,,0,0,0,0.0,0.0,,0,0,0,217
Chris Godwin,11839,WR,TB,14,0,30,73.2,0,0,3,0.5,0.5,100.0,0,0,0,3,634,,0,0,0,0.0,0.0,,0,0,0,317
Jermaine Eluemunor,11914,G,NE,1,0,19,76.6,0,0,3,100.0,100.0,100.0,0,0,0,3,3,71.0,0,0,1,100.0,100.0,100.0,0,0,1,1
Taysom Hill,12112,QB,NO,17,0,20,76.5,0,0,3,2.1,2.1,100.0,0,0,0,3,144,66.8,0,0,1,1.9,1.9,100.0,0,0,1,53
Kerrith Whyte Jr.,26392,HB,PIT,6,0,25,72.3,0,0,3,37.5,33.3,100.0,0,0,0,3,9,,0,0,0,0.0,0.0,,0,0,0,3
Mike Boone,31615,HB,MIN,4,0,18,79.8,0,0,3,13.0,13.0,100.0,0,0,0,3,23,,0,0,0,0.0,0.0,,0,0,0,3
Jaeden Graham,31849,TE,ATL,12,0,2,72.3,0,0,3,2.4,2.3,100.0,0,0,0,3,133,,0,0,0,0.0,0.0,,0,0,0,70
Troy Reeder,38268,LB,LA,3,0,26,76.1,0,0,3,100.0,100.0,100.0,1,0,0,3,3,60.6,0,0,1,100.0,100.0,100.0,0,0,1,1
Cullen Gillaspia,38844,HB,HST,4,0,13,54.7,0,0,1,25.0,50.0,100.0,0,0,0,3,6,47.0,0,0,0,0.0,50.0,,0,0,2,4
Devine Ozigbo,45903,HB,JAX,4,0,15,25.4,0,0,3,15.8,14.3,100.0,0,0,0,3,21,3.1,0,0,0,0.0,0.0,,0,0,0,10
Isaac Nauta,47119,TE,DET,5,0,11,77.1,0,0,3,27.3,27.3,100.0,0,0,0,3,11,,0,0,0,0.0,0.0,,0,0,0,3
Allen Lazard,48135,WR,GB,17,0,12,77.2,0,0,3,0.9,0.8,100.0,2,0,0,3,372,,0,0,0,0.0,0.0,,0,0,0,155
Tre'Quan Smith,48228,WR,NO,12,0,20,76.5,0,0,3,1.0,0.9,100.0,2,0,0,3,339,,0,0,0,0.0,0.0,,0,0,0,148
Deebo Samuel,48274,WR,SF,18,0,28,75.8,0,0,3,0.7,0.6,100.0,3,0,0,3,491,61.4,0,0,1,0.6,0.5,100.0,0,0,1,182
Natrez Patrick,49805,ED,LA,3,0,26,76.8,0,0,3,100.0,100.0,100.0,0,0,0,3,3,60.6,0,0,1,100.0,100.0,100.0,0,0,1,1
Travin Howard,50959,LB,LA,3,0,26,77.0,0,0,3,100.0,100.0,100.0,1,0,0,3,3,60.6,0,0,1,100.0,100.0,100.0,0,0,1,1
Jarrod Wilson,10902,S,JAX,2,0,15,86.8,0,0,2,100.0,100.0,100.0,0,0,0,2,2,,0,0,0,,,,0,0,0,0
Chris Conley,9509,WR,JAX,16,0,15,67.9,0,0,2,0.3,0.3,100.0,1,0,0,2,629,,0,0,0,0.0,0.0,,0,0,0,331
Kirk Cousins,7102,QB,MIN,17,0,18,70.7,0,0,2,0.4,0.3,100.0,1,0,0,2,589,,0,0,0,0.0,0.0,,0,0,0,206
Craig Robertson,7003,LB,NO,2,0,20,86.2,0,0,2,100.0,100.0,100.0,0,0,0,2,2,,0,0,0,,,,0,0,0,0
Hunter Renfrow,47509,WR,OAK,13,1,23,67.0,0,0,2,0.7,0.7,100.0,2,0,0,2,303,,0,0,0,0.0,0.0,,0,0,0,151
Stephone Anthony,9464,LB,NO,2,0,20,78.1,0,0,2,100.0,100.0,100.0,0,0,0,2,2,,0,0,0,,,,0,0,0,0
Leon Jacobs,44980,LB,JAX,2,0,15,80.4,0,0,2,100.0,100.0,100.0,0,0,0,2,2,,0,0,0,,,,0,0,0,0
James Washington,47792,WR,PIT,15,0,25,73.1,0,0,2,0.5,0.4,100.0,1,0,0,2,448,,0,0,0,0.0,0.0,,0,0,0,256
Fred Brown,23172,WR,DEN,10,0,10,78.1,0,0,2,4.8,4.2,100.0,1,0,0,2,48,,0,0,0,0.0,0.0,,0,0,0,26
Jerome Cunningham,9400,TE,WAS,2,0,32,72.6,0,0,2,25.0,25.0,100.0,0,0,0,2,8,,0,0,0,0.0,0.0,,0,0,0,1
Travis Fulgham,48023,WR,DET,3,0,11,70.6,0,0,2,5.6,5.1,100.0,0,0,0,2,39,,0,0,0,0.0,0.0,,0,0,0,18
Zay Jones,11792,WR,OAK,15,0,23,44.9,0,1,2,0.5,0.5,75.0,0,1,0,2,394,,0,0,0,0.0,0.0,,0,0,0,205
Randall Cobb,6216,WR,DAL,15,0,9,68.6,0,1,2,0.4,0.4,75.0,1,1,0,2,499,,0,0,0,0.0,0.0,,0,0,0,280
Stanley Morgan,48110,WR,CIN,9,0,7,72.5,0,0,1,1.4,2.8,100.0,0,0,0,2,71,,0,0,0,0.0,0.0,,0,0,0,25
Paul Perkins,10783,HB,DET,2,0,11,77.0,0,0,2,25.0,22.2,100.0,0,0,0,2,9,,0,0,0,,,,0,0,0,0
Tajae Sharpe,10774,WR,TEN,18,0,31,71.3,0,0,2,0.8,0.7,100.0,0,0,0,2,280,,0,0,0,0.0,0.0,,0,0,0,149
Devontae Booker,10770,HB,DEN,9,0,10,78.7,0,0,1,4.3,8.0,100.0,0,0,0,2,25,75.0,0,0,0,0.0,5.9,,0,0,1,17
Demarcus Robinson,10760,WR,KC,19,1,16,67.6,0,0,2,0.4,0.3,100.0,2,0,0,2,596,,0,0,0,0.0,0.0,,0,0,0,243
Sam Darnold,29048,QB,NYJ,13,0,22,70.7,0,0,2,0.4,0.4,100.0,1,0,0,2,523,,0,0,0,0.0,0.0,,0,0,0,248
DJ Moore,48267,WR,CAR,15,0,5,75.4,0,0,2,0.3,0.3,100.0,1,0,0,2,607,,0,0,0,0.0,0.0,,0,0,0,249
Jesper Horsted,91465,TE,CHI,6,0,6,67.4,0,0,2,2.3,2.1,100.0,0,0,0,2,94,,0,0,0,0.0,0.0,,0,0,0,47
Joshua Miles,29038,T,ARZ,2,0,1,71.2,0,0,2,100.0,100.0,100.0,0,0,0,2,2,,0,0,0,,,,0,0,0,0
Zach Pascal,12303,WR,IND,16,1,14,76.2,0,0,2,0.5,0.4,100.0,1,0,0,2,449,,0,0,0,0.0,0.0,,0,0,0,205
Jimmy Garoppolo,8697,QB,SF,19,0,28,72.2,0,0,2,0.3,0.3,100.0,0,0,0,2,636,,0,0,0,0.0,0.0,,0,0,0,222
Allen Robinson II,8696,WR,CHI,16,1,6,65.1,0,0,2,0.3,0.3,100.0,4,0,0,2,671,,0,0,0,0.0,0.0,,0,0,0,296
Harrison Butker,11988,K,KC,2,0,16,84.5,0,0,1,100.0,100.0,100.0,0,0,0,2,2,,0,0,0,,,,0,0,0,0
Dalyn Dawkins,39541,HB,TEN,2,0,31,74.9,0,0,2,25.0,25.0,100.0,0,0,0,2,8,,0,0,0,0.0,0.0,,0,0,0,2
Eric Saubert,11929,TE,CHI,2,0,6,70.2,0,0,2,7.1,6.9,100.0,0,0,0,2,29,,0,0,0,0.0,0.0,,0,0,0,15
Zach Wood,11414,LS,NO,2,0,20,74.8,0,0,2,100.0,100.0,100.0,0,0,0,2,2,,0,0,0,,,,0,0,0,0
Julian Edelman,5156,WR,NE,17,0,19,71.4,0,0,2,0.3,0.3,100.0,3,0,0,2,697,69.2,0,0,1,0.4,0.4,100.0,0,0,1,270
Austin Calitro,50640,LB,JAX,2,0,15,88.8,0,0,2,100.0,100.0,100.0,0,0,0,2,2,,0,0,0,,,,0,0,0,0
James Winchester,8580,LS,KC,2,0,16,98.1,0,0,1,100.0,100.0,100.0,0,0,0,2,2,,0,0,0,,,,0,0,0,0
Mack Hollins,11873,WR,MIA,15,2,17,67.6,0,0,2,0.9,0.8,100.0,4,0,0,2,243,,0,0,0,0.0,0.0,,0,0,0,103
D'haquille Williams,11366,WR,BUF,5,0,4,44.9,0,1,2,1.3,1.2,75.0,0,1,0,2,162,,0,0,0,0.0,0.0,,0,0,0,59
Kenny Young,51029,LB,LA,2,0,26,74.0,0,0,2,100.0,100.0,100.0,0,0,0,2,2,60.6,0,0,1,100.0,100.0,100.0,0,0,1,1
Daren Bates,8077,LB,TEN,3,0,31,83.8,0,0,2,66.7,66.7,100.0,0,0,0,2,3,,0,0,0,,,,0,0,0,0
Adam Humphries,10075,WR,TEN,13,0,31,69.4,0,0,2,0.7,0.7,100.0,0,0,0,2,296,65.2,0,0,1,0.6,0.5,100.0,0,0,1,182
Dan Arnold,51842,TE,ARZ,5,0,1,70.2,0,0,2,2.9,2.7,100.0,1,0,0,2,74,,0,0,0,0.0,0.0,,0,0,0,34
Carson Meier,29686,TE,ATL,1,0,2,39.2,0,0,2,18.2,16.7,100.0,0,0,0,2,12,,0,0,0,0.0,0.0,,0,0,0,2
Qadree Ollison,45934,HB,ATL,4,0,2,78.8,0,0,1,3.3,6.1,100.0,0,0,0,2,33,75.0,0,0,1,7.7,7.1,100.0,0,0,1,14
Jason Vander Laan,11266,TE,NO,2,0,20,71.1,0,0,2,22.2,20.0,100.0,0,0,0,2,10,,0,0,0,0.0,0.0,,0,0,0,2
Kenny Stills,7926,WR,HST,15,1,13,71.8,0,0,2,0.4,0.4,100.0,1,0,0,2,490,,0,0,0,0.0,0.0,,0,0,0,219
Manti Te'o,7819,LB,NO,2,0,20,86.2,0,0,2,100.0,100.0,100.0,0,0,0,2,2,,0,0,0,,,,0,0,0,0
Kenny Golladay,11851,WR,DET,16,3,11,48.3,0,1,2,0.3,0.3,75.0,5,1,0,2,626,,0,0,0,0.0,0.0,,0,0,0,284
Trey Quinn,38276,WR,WAS,12,0,32,68.2,0,0,2,0.7,0.6,100.0,0,0,0,2,315,,0,0,0,0.0,0.0,,0,0,0,153
Javon Wims,41406,WR,CHI,16,0,6,70.4,0,0,1,0.3,0.7,100.0,1,0,0,2,305,,0,0,0,0.0,0.0,,0,0,0,128
David Long Jr.,29367,LB,TEN,2,0,31,72.5,0,0,2,100.0,100.0,100.0,1,0,0,2,2,60.6,0,0,1,100.0,100.0,100.0,0,0,1,1
Nick Allegretti,39268,G,KC,1,0,16,79.7,0,0,2,100.0,100.0,100.0,0,0,0,2,2,,0,0,0,,,,0,0,0,0
Chester Rogers,10918,WR,IND,11,0,14,74.0,0,0,1,0.4,0.8,100.0,1,0,0,2,242,,0,0,0,0.0,0.0,,0,0,0,127
Joe Giles-Harris,39382,LB,JAX,2,0,15,84.4,0,0,2,100.0,100.0,100.0,0,0,0,2,2,,0,0,0,,,,0,0,0,0
Geremy Davis,9619,WR,LAC,5,0,27,65.6,0,0,1,1.9,1.8,100.0,0,0,0,1,56,,0,0,0,0.0,0.0,,0,0,0,30
Jay Ajayi,9582,HB,PHI,3,0,24,73.1,0,0,1,12.5,10.0,100.0,0,0,0,1,10,73.1,0,0,1,25.0,25.0,100.0,0,0,1,4
Justin Hardy,9540,WR,ATL,15,0,2,69.2,0,0,1,0.9,0.8,100.0,0,0,0,1,118,,0,0,0,0.0,0.0,,0,0,0,64
Phillip Dorsett,9462,WR,NE,15,0,19,65.7,0,0,1,0.3,0.2,100.0,0,0,0,1,412,,0,0,0,0.0,0.0,,0,0,0,161
Arik Armstead,9450,ED,SF,1,1,28,63.8,0,0,0,,100.0,,2,0,0,1,1,,0,0,0,,,,0,0,0,0
David Fluellen,9184,FB,TEN,1,0,31,62.7,0,0,1,100.0,100.0,100.0,0,0,0,1,1,,0,0,0,,,,0,0,0,0
Senorise Perry,9035,HB,BUF,1,0,4,73.0,0,0,1,20.0,20.0,100.0,0,0,0,1,5,,0,0,0,0.0,0.0,,0,0,0,2
Michael Ola,9032,TE,NO,1,0,20,70.2,0,0,1,100.0,100.0,100.0,0,0,0,1,1,,0,0,0,,,,0,0,0,0
Taylor Gabriel,9002,WR,CHI,9,0,6,62.4,0,0,0,0.0,0.3,,1,0,0,1,314,,0,0,0,0.0,0.0,,0,0,0,148
Bryan Witzmann,8995,TE,CAR,1,0,5,67.4,0,0,1,100.0,100.0,100.0,0,0,0,1,1,,0,0,0,,,,0,0,0,0
Casey Kreiter,8959,LS,DEN,1,0,10,60.8,0,0,1,100.0,100.0,100.0,0,0,0,1,1,,0,0,0,,,,0,0,0,0
Richard Rodgers,8733,TE,PHI,2,0,24,66.3,0,0,1,25.0,25.0,100.0,0,0,0,1,4,,0,0,0,0.0,0.0,,0,0,0,1
Alex Bars,47018,T,CHI,1,0,6,27.5,0,1,1,100.0,100.0,50.0,0,1,0,1,1,,0,0,0,,,,0,0,0,0
Trent Murphy,8682,ED,BUF,1,1,4,68.2,0,0,0,,100.0,,3,0,0,1,1,,0,0,0,,,,0,0,0,0
Ricky Ortiz,47053,FB,NO,2,0,20,71.3,0,0,1,12.5,11.1,100.0,0,0,0,1,9,71.3,0,0,1,33.3,33.3,100.0,0,0,1,3
Brandin Cooks,8655,WR,LA,14,0,26,62.4,0,0,0,0.0,0.2,,1,0,0,1,483,,0,0,0,0.0,0.0,,0,0,0,215
Mike Evans,8642,WR,TB,13,0,30,69.6,0,0,1,0.2,0.2,100.0,1,0,0,1,539,,0,0,0,0.0,0.0,,0,0,0,273
Dennis Gardeck,66928,LB,ARZ,1,0,1,62.7,0,0,1,100.0,100.0,100.0,0,0,0,1,1,,0,0,0,,,,0,0,0,0
Cody Davis,8458,S,JAX,2,0,15,63.8,0,0,1,50.0,50.0,100.0,0,0,0,1,2,,0,0,0,,,,0,0,0,0
Chris Banjo,8419,S,ARZ,1,0,1,63.8,0,0,1,100.0,100.0,100.0,0,0,0,1,1,,0,0,0,,,,0,0,0,0
Kenjon Barner,7963,HB,ATL,10,0,2,17.2,0,0,1,1.8,1.7,100.0,0,0,0,1,60,5.4,0,0,0,0.0,0.0,,0,0,0,27
Chris Herndon,47164,TE,NYJ,1,0,22,3.9,0,0,1,8.3,7.1,0.0,0,1,1,1,14,3.9,0,0,1,11.1,9.1,0.0,1,1,1,11
Charles Jones II,47186,TE,JAX,3,0,15,14.3,0,1,1,20.0,20.0,50.0,0,1,0,1,5,14.3,0,1,1,50.0,50.0,50.0,1,0,1,2
David Quessenberry,7957,T,TEN,2,0,31,65.9,0,0,1,50.0,50.0,100.0,0,0,0,1,2,,0,0,0,,,,0,0,0,0
Garrett Dickerson,47268,TE,NYG,1,0,21,67.1,0,0,1,100.0,100.0,100.0,0,0,0,1,1,,0,0,0,,,,0,0,0,0
Tavon Austin,7789,WR,DAL,14,0,9,65.3,0,0,1,0.7,0.6,100.0,2,0,0,1,165,,0,0,0,0.0,0.0,,0,0,0,86
Johnson Bademosi,7374,CB,NO,1,0,20,62.1,0,0,1,100.0,100.0,100.0,0,0,0,1,1,,0,0,0,,,,0,0,0,0
Aaron Brewer,7301,LS,ARZ,1,0,1,61.5,0,0,1,100.0,100.0,100.0,0,0,0,1,1,,0,0,0,,,,0,0,0,0
Alfred Morris,7165,HB,ARZ,1,0,1,68.8,0,0,0,,100.0,,0,0,0,1,1,,0,0,0,,,,0,0,0,0
Jarius Wright,7118,WR,CAR,16,0,5,66.1,0,0,1,0.2,0.2,100.0,0,0,0,1,528,,0,0,0,0.0,0.0,,0,0,0,248
Kyle Nelson,6428,LS,SF,1,0,28,63.8,0,0,0,,100.0,,0,0,0,1,1,,0,0,0,,,,0,0,0,0
Christian Kirk,47546,WR,ARZ,13,0,1,66.2,0,0,1,0.2,0.2,100.0,2,0,0,1,539,,0,0,0,0.0,0.0,,0,0,0,193
Olabisi Johnson,47882,WR,MIN,17,0,18,66.2,0,0,1,0.3,0.3,100.0,0,0,0,1,341,,0,0,0,0.0,0.0,,0,0,0,135
Colin Jones,6342,S,CAR,1,0,5,60.9,0,0,1,100.0,100.0,100.0,0,0,0,1,1,60.9,0,0,1,100.0,100.0,100.0,0,0,1,1
Taiwan Jones,6277,HB,HST,3,0,13,25.3,0,0,1,10.0,10.0,100.0,0,0,0,1,10,,0,0,0,0.0,0.0,,0,0,0,2
Thomas Morstead,5088,P,NO,2,0,20,62.0,0,0,1,50.0,50.0,100.0,0,0,0,1,2,,0,0,0,,,,0,0,0,0
Keelan Doss,48143,WR,OAK,8,0,23,66.2,0,0,1,1.0,1.0,100.0,0,0,0,1,102,,0,0,0,0.0,0.0,,0,0,0,64
Lance Kendricks,6199,TE,LAC,9,0,27,69.6,0,0,1,1.8,1.7,100.0,0,0,0,1,59,,0,0,0,0.0,0.0,,0,0,0,36
JJ Jansen,4712,LS,CAR,1,0,5,60.3,0,0,1,100.0,100.0,100.0,0,0,0,1,1,60.3,0,0,1,100.0,100.0,100.0,0,0,1,1
