player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Steven Parker,51220,S,DAL,7,56,0,9,1,,,100.0,,,0,0,,65.3,0,,0.0,0,0,0.0,0,27,48.2,27,0,0,0,0,0,0,0.0,,0,0,6.0,50.0,100.0,24.0,12.0,0,0,0.0,49.5,0,9,0.0,0,0,62.5,1,26,46.4,26,0,1,2,0,9,7,0.4,9.0
Joel Iyiegbuniwe,51221,LB,CHI,7,15,0,6,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,7.0,0.0,100.0,,12.0,0,1,100.0,83.4,0,,0.0,0,1,39.6,0,13,86.7,13,0,1,1,0,0,0,0.0,
Fred Warner,51222,LB,SF,16,510,0,28,2,-1.8,87.5,62.0,13.1,11.5,0,1,12.5,90.7,0,4,20.0,2,1,118.8,7,101,19.8,163,3,6,8,1,12,22,0.1,1.7,0,7,5.4,73.5,93.2,10.1,7.4,0,3,6.1,86.6,2,21,4.3,2,3,72.7,36,370,72.5,397,12,38,49,0,311,176,0.9,8.6
Armani Watts,51264,S,KC,4,57,0,16,0,-1.0,50.0,88.0,18.0,9.0,0,0,0.0,79.1,0,4,0.0,0,0,56.3,1,22,38.6,25,1,4,2,0,4,4,0.2,4.0,0,1,0.0,100.0,100.0,24.0,24.0,0,0,0.0,61.2,0,6,25.0,1,0,91.7,1,24,42.1,24,1,2,1,0,6,6,0.3,6.0
Tracy Walker III,51266,S,DET,15,438,0,11,0,10.8,63.6,91.6,13.6,8.6,1,2,9.1,41.9,0,33,15.8,3,1,130.5,14,208,47.5,227,3,16,22,5,189,89,1.0,13.5,0,4,5.9,82.6,97.6,10.3,8.5,0,1,4.3,55.0,0,51,14.8,4,1,111.4,19,204,46.6,209,3,19,23,0,247,138,1.3,13.0
Drue Tranquill,51276,LB,LAC,1,4,0,27,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-1.0,100.0,100.0,4.0,4.0,0,0,0.0,49.4,0,7,0.0,0,0,95.8,1,4,100.0,4,1,1,1,0,7,8,1.8,7.0
Mike Edwards,51282,S,TB,16,271,0,30,1,8.8,75.0,98.7,24.0,18.0,0,0,0.0,63.2,3,13,16.7,1,0,49.0,3,78,28.8,79,1,4,4,0,23,4,0.3,7.7,0,2,16.9,36.4,96.0,40.0,14.5,0,4,36.4,76.8,0,12,20.0,3,4,75.2,4,167,61.6,174,5,10,11,1,33,11,0.2,8.3
Kristian Welch,51283,LB,BLT,2,2,0,3,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,61.3,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Khari Willis,51304,S,IND,15,534,0,14,1,8.0,100.0,93.0,18.0,18.0,0,0,0.0,38.1,0,11,14.3,1,0,135.4,4,80,15.0,86,0,5,4,2,28,3,0.4,7.0,0,3,10.0,63.3,94.4,20.8,13.2,0,3,10.0,73.1,2,37,6.5,2,3,67.8,19,405,75.8,429,10,26,30,1,213,53,0.5,11.2
Sean Chandler,51315,S,CAR,1,3,0,5,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.8,0,,0.0,0,0,0.0,0,1,33.3,1,0,1,0,0,0,0,0.0,
Terrell Edmunds,51334,S,PIT,16,543,0,25,0,8.4,41.2,90.9,26.4,10.9,0,4,23.5,69.5,0,19,7.7,1,2,49.4,7,199,36.6,219,2,12,17,0,53,7,0.3,7.6,0,2,8.2,63.6,97.5,14.0,8.9,0,3,9.1,71.5,2,70,4.2,1,2,89.0,21,308,56.7,316,7,21,33,2,308,119,1.1,14.7
Will Harris,51336,S,DET,16,179,0,11,1,7.4,50.0,96.1,21.8,10.9,0,0,0.0,72.0,0,16,0.0,0,0,60.9,4,98,54.7,102,1,8,8,0,33,22,0.4,8.3,0,1,7.0,76.9,98.6,6.5,5.0,0,1,7.7,41.3,0,20,0.0,0,1,130.3,10,69,38.5,70,0,5,13,1,120,68,1.8,12.0
Amani Hooker,51378,S,TEN,17,356,0,31,1,3.2,83.3,96.3,29.4,24.5,0,1,16.7,76.5,1,11,15.4,2,1,52.8,5,154,43.3,160,0,10,6,0,37,25,0.3,7.4,0,3,11.4,77.8,96.7,12.2,9.5,0,2,11.1,59.5,2,44,9.1,2,2,68.1,14,176,49.4,182,0,17,18,0,177,81,1.0,12.6
Marcus Epps,51391,S,PHI,13,247,0,24,1,5.4,77.8,96.7,11.4,8.9,0,0,0.0,71.4,2,28,8.3,1,0,57.6,7,87,35.2,90,2,10,9,0,66,27,0.8,9.4,0,5,3.3,81.8,98.0,16.3,13.4,0,2,18.2,78.9,0,19,5.6,1,2,93.6,9,149,60.3,152,3,12,11,0,71,40,0.5,7.9
Marcell Harris,51408,S,SF,11,203,0,28,2,3.0,0.0,93.5,,24.0,0,0,0.0,62.4,0,,0.0,0,0,39.6,0,29,14.3,31,0,1,1,0,0,0,0.0,,0,1,27.4,61.5,96.3,18.8,11.5,0,2,15.4,37.3,0,52,7.7,1,2,145.0,8,154,75.9,160,3,11,13,2,204,51,1.4,25.5
Jaylinn Hawkins,51423,S,ATL,5,47,0,2,0,,,92.3,,,0,0,,65.3,0,,,0,0,0.0,0,12,25.5,13,0,0,0,0,0,0,0.0,,0,0,10.8,75.0,87.5,9.0,6.8,0,0,0.0,44.8,0,29,0.0,0,0,116.7,3,28,59.6,32,1,4,4,0,71,32,2.6,23.7
Jaquan Johnson,51433,S,BUF,3,40,0,4,0,,,100.0,,,0,0,,61.8,0,,,0,0,0.0,0,8,20.0,8,0,0,0,0,0,0,0.0,,0,1,-2.7,100.0,100.0,10.0,10.0,0,0,0.0,53.4,0,13,33.3,1,0,97.2,3,30,75.0,30,0,1,3,0,22,30,0.7,7.3
Chase Hansen,51448,LB,NO,1,1,0,20,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Kaden Elliss,51485,ED,NO,3,2,0,20,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,16.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,6,0,0,0,0,0,0,0.0,
Dorian O'Daniel,51487,LB,KC,3,4,0,16,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,2,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,1,0,0,0,0,0,,
J.T. Gray,51495,S,NO,1,13,0,20,0,10.0,0.0,100.0,,6.0,0,1,100.0,89.6,0,,0.0,0,1,39.6,0,6,46.2,6,1,1,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.7,0,,,0,0,0.0,0,7,53.8,7,0,0,0,0,0,0,0.0,
Dylan Mabin,51496,CB,MIN,1,14,0,18,0,14.5,50.0,100.0,5.0,2.5,0,0,0.0,46.9,0,16,,0,0,77.1,1,5,35.7,5,0,0,2,0,16,0,3.2,16.0,0,0,7.0,100.0,100.0,3.5,3.5,0,0,0.0,55.4,0,10,0.0,0,0,100.0,2,7,50.0,7,0,2,2,0,16,2,2.3,8.0
Nate Hall,51497,LB,HST,2,9,0,13,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,11.1,1,0,0,0,0,0,0,0.0,,0,1,5.5,100.0,72.7,4.0,4.0,0,0,0.0,69.1,0,7,0.0,0,0,95.8,2,8,88.9,11,2,1,2,0,14,3,1.8,7.0
Dre Greenlaw,51503,LB,SF,13,340,0,28,1,1.8,83.3,57.6,10.4,8.7,0,0,0.0,73.3,0,15,0.0,0,0,97.2,5,57,16.8,99,2,5,6,0,44,31,0.8,8.8,0,2,2.7,84.2,91.0,7.7,6.5,0,3,7.9,62.4,0,34,7.1,2,1,98.4,32,253,74.4,278,12,24,38,0,289,202,1.2,9.0
Duke Dawson,51576,CB,DEN,10,56,0,10,0,19.0,100.0,96.8,27.0,27.0,0,0,0.0,42.2,0,24,,0,0,118.8,1,30,53.6,31,0,0,1,0,24,5,0.9,24.0,0,0,1.0,100.0,100.0,25.0,25.0,0,0,0.0,75.0,0,5,0.0,0,0,87.5,1,25,44.6,25,1,1,1,0,5,4,0.2,5.0
Kenny Moore II,51596,CB,IND,17,623,0,14,1,13.7,50.0,91.1,10.5,5.3,0,3,18.8,54.6,1,47,0.0,0,3,101.0,8,92,14.8,101,2,5,16,2,168,63,2.0,21.0,0,4,5.8,76.0,94.7,8.2,6.2,1,5,6.7,81.5,3,29,9.7,6,3,77.5,57,481,77.2,508,18,52,75,0,518,295,1.1,9.1
Nicholas Morrow,51674,LB,LV,14,411,0,23,2,1.5,75.0,84.4,16.5,12.4,0,0,0.0,75.9,0,11,0.0,0,0,120.3,6,114,27.7,135,3,5,8,2,31,35,0.3,5.2,0,5,4.4,65.9,93.1,9.2,6.0,1,5,12.2,69.8,1,23,10.3,3,5,69.0,27,256,62.3,275,7,21,41,0,218,157,0.9,8.1
Harrison Hand,55576,CB,MIN,6,119,0,18,0,15.8,50.0,100.0,12.0,6.0,0,0,0.0,80.6,1,7,0.0,0,0,16.7,2,25,21.0,25,0,2,4,0,11,4,0.5,5.5,0,1,19.3,70.0,98.9,11.6,8.1,0,2,20.0,53.3,0,31,22.2,2,2,145.8,7,88,73.9,89,1,6,10,1,127,20,1.6,18.1
A.J. Terrell,55586,CB,ATL,14,607,0,2,0,16.5,62.5,99.0,6.4,4.0,2,6,12.5,41.1,0,46,18.5,5,4,95.9,30,208,34.3,210,5,22,48,0,481,131,2.5,16.0,0,4,8.6,73.5,99.7,9.6,7.0,0,3,6.1,69.2,1,42,7.7,3,3,109.0,36,359,59.1,360,11,32,49,3,397,165,1.2,11.0
CJ Henderson,55593,CB,JAX,8,270,0,15,0,12.3,60.9,100.0,7.0,4.3,0,4,17.4,47.8,0,77,10.0,1,3,124.5,14,109,40.4,109,1,9,23,2,236,99,2.4,16.9,0,1,9.7,69.6,99.4,9.0,6.3,0,4,17.4,69.0,1,22,10.5,2,3,98.8,16,153,56.7,154,5,16,23,2,154,52,1.1,9.6
Lonnie Johnson Jr.,55615,S,HST,16,442,0,13,1,5.9,66.7,93.1,18.6,12.4,0,1,8.3,64.5,0,51,14.3,2,1,94.1,8,162,36.7,174,2,11,12,0,105,52,0.7,13.1,0,6,8.0,80.0,95.0,16.4,13.1,0,0,0.0,69.6,0,20,13.3,4,0,98.3,16,264,59.7,278,6,20,20,0,152,70,0.6,9.5
Amik Robertson,55619,CB,LV,6,28,0,23,0,13.3,100.0,100.0,4.7,4.7,0,0,0.0,38.0,0,26,33.3,1,0,158.3,3,14,50.0,14,2,2,3,1,49,11,3.5,16.3,0,0,4.7,66.7,90.9,4.5,3.0,0,0,0.0,55.6,0,16,0.0,0,0,95.1,2,10,35.7,11,0,1,3,0,27,16,3.0,13.5
Josiah Scott,55634,CB,JAX,6,48,0,15,0,16.8,80.0,89.5,4.0,3.2,0,1,20.0,33.4,0,27,0.0,0,0,118.8,4,17,35.4,19,0,4,5,0,72,18,4.5,18.0,0,0,2.7,100.0,93.3,9.0,9.0,0,0,0.0,67.3,0,14,0.0,0,0,93.1,3,28,58.3,30,3,4,3,0,19,11,0.7,6.3
Jeff Okudah,55674,CB,DET,9,266,0,11,1,11.8,67.7,100.0,5.6,3.8,0,2,6.5,33.5,1,52,0.0,0,1,88.1,21,130,48.9,130,4,15,31,0,320,84,2.7,15.2,0,1,9.3,94.4,99.2,7.2,6.8,0,0,0.0,38.9,0,30,22.2,4,0,137.3,17,125,47.0,126,2,13,18,1,259,103,2.1,15.2
Darious Williams,55724,CB,LA,18,627,0,26,0,10.0,50.0,100.0,17.8,8.9,0,2,20.0,64.2,1,44,0.0,0,2,82.1,5,93,14.8,93,1,7,10,1,107,71,1.2,21.4,0,2,17.9,49.2,99.6,15.7,7.7,2,11,17.5,84.0,4,45,8.8,3,8,46.3,31,506,80.7,508,7,29,63,0,449,96,0.9,14.5
Xavier McKinney,55775,S,NYG,6,132,0,21,0,13.3,66.7,100.0,16.0,10.7,0,0,0.0,58.2,0,21,0.0,0,0,96.5,2,34,25.8,34,0,3,3,0,28,12,0.9,14.0,0,3,3.0,71.4,90.1,14.4,10.3,0,0,0.0,71.2,1,7,7.1,1,0,34.5,5,73,55.3,81,3,10,7,0,19,23,0.3,3.8
Kamren Curl,55800,S,WAS,17,481,0,32,0,7.4,78.6,88.3,9.6,7.6,0,0,0.0,60.0,2,49,0.0,0,0,94.6,11,113,23.5,128,2,5,14,1,147,80,1.4,13.4,0,4,4.2,81.6,93.1,10.5,8.6,0,1,2.6,69.2,1,40,13.0,6,1,92.3,31,339,70.5,364,17,36,38,1,254,162,0.8,8.2
Stanford Samuels III,55893,CB,GB,1,9,0,12,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,11.1,1,0,0,0,0,0,0,0.0,,0,0,-5.0,100.0,85.7,6.0,6.0,0,0,0.0,65.0,0,4,,0,0,83.3,1,6,66.7,7,0,0,1,0,4,9,0.7,4.0
Keisean Nixon,56167,CB,LV,9,94,0,23,0,9.7,66.7,96.6,12.0,8.0,0,0,0.0,51.6,0,11,0.0,0,0,126.4,2,28,29.8,29,0,1,3,1,21,8,0.9,10.5,0,1,10.0,87.5,98.3,8.0,7.0,0,0,0.0,38.5,0,53,0.0,0,0,118.8,7,57,60.6,58,2,5,8,0,115,40,2.1,16.4
Darnay Holmes,56247,CB,NYG,12,307,0,21,1,7.6,57.9,100.0,8.6,5.0,0,3,15.8,42.4,0,21,0.0,0,3,81.5,11,101,32.9,101,0,8,19,0,142,62,1.5,12.9,0,4,3.2,96.7,87.1,5.9,5.7,0,0,0.0,55.9,1,21,22.7,5,0,89.0,29,176,57.3,202,8,13,30,0,261,164,1.5,9.0
Jaylon Johnson,56259,CB,CHI,13,519,0,6,1,9.7,52.6,100.0,13.1,6.9,0,6,31.6,74.2,0,38,0.0,0,6,110.9,10,138,26.6,138,2,8,19,2,136,35,1.0,13.6,0,1,15.0,60.0,99.7,11.0,6.6,1,6,12.0,44.0,0,54,17.2,5,5,102.3,30,354,68.2,355,5,23,50,2,443,162,1.3,14.8
Javelin Guidry,56262,CB,NYJ,6,104,0,22,0,9.2,83.3,94.3,5.4,4.5,0,0,0.0,66.2,0,28,0.0,0,0,109.7,5,33,31.7,35,2,4,6,0,62,21,2.3,12.4,0,2,2.4,77.8,95.2,8.3,6.4,0,0,0.0,77.6,0,15,0.0,0,0,89.4,7,60,57.7,63,2,6,9,0,49,26,0.8,7.0
Marquise Blair,56263,CB,SEA,2,47,0,29,1,8.7,66.7,100.0,6.0,4.0,0,0,0.0,32.8,0,24,50.0,1,0,104.9,2,14,29.8,14,0,0,3,0,34,22,2.8,17.0,0,3,9.5,100.0,91.2,7.5,7.5,0,0,0.0,58.8,0,18,0.0,0,0,118.8,4,31,66.0,34,0,2,4,0,51,13,1.7,12.8
A.J. Epenesa,56369,ED,BUF,17,14,0,4,0,,,1.6,,,0,0,,61.0,0,,0.0,0,0,0.0,0,1,7.1,62,1,1,0,0,0,0,0.0,,0,0,7.0,100.0,8.6,12.0,12.0,0,0,0.0,66.7,0,7,25.0,1,0,95.8,1,13,92.9,151,2,3,1,0,7,0,0.6,7.0
Chase Young,56436,ED,WAS,16,35,0,32,0,,,6.7,,,0,0,,66.7,0,,,0,0,0.0,0,9,25.7,134,1,0,0,0,0,0,0.0,,0,1,6.0,0.0,7.0,,26.0,0,0,0.0,78.7,0,,12.5,1,0,39.6,0,26,74.3,369,10,6,1,0,0,0,0.0,
Yetur Gross-Matos,56444,ED,CAR,12,13,0,5,0,,,6.3,,,0,0,,61.0,0,,,0,0,0.0,0,2,15.4,32,0,0,0,0,0,0,0.0,,0,1,15.0,100.0,5.9,11.0,11.0,0,0,0.0,62.7,0,17,0.0,0,0,118.8,1,11,84.6,185,4,2,1,0,17,2,1.5,17.0
Jonathan Garvin,56703,ED,GB,7,1,0,12,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,,0,0,,,2.0,,,0,0,,60.7,0,,0.0,0,0,0.0,0,1,100.0,49,0,1,0,0,0,0,0.0,
Jordan Elliott,56734,DI,CLV,18,1,0,8,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,33,0,0,0,0,0,0,,,0,1,,,0.7,,,0,0,,60.4,0,,0.0,0,0,0.0,0,1,100.0,141,0,1,0,0,0,0,0.0,
Javon Kinlaw,56834,DI,SF,14,1,0,28,0,,,0.0,,,0,0,,64.0,1,,,0,0,0.0,0,0,0.0,95,1,0,0,0,0,0,,,0,2,,,0.5,,,0,0,,67.3,0,,12.5,1,0,0.0,0,1,100.0,222,3,5,0,0,0,0,0.0,
Alton Robinson,56857,ED,SEA,15,15,0,29,0,,,5.3,,,0,0,,61.7,0,,,0,0,0.0,0,2,13.3,38,1,0,0,0,0,0,0.0,,0,2,5.0,100.0,7.0,12.0,12.0,0,0,0.0,57.3,0,5,16.7,1,0,87.5,1,12,80.0,172,5,3,1,0,5,0,0.4,5.0
Mykal Walker,57834,LB,ATL,16,161,0,2,1,2.8,60.0,57.6,12.3,7.4,0,0,0.0,78.8,0,8,0.0,0,0,64.6,3,38,23.6,66,1,2,5,0,9,1,0.2,3.0,0,3,2.5,90.9,83.0,10.6,9.6,0,1,9.1,90.3,0,11,12.5,2,1,121.6,10,112,69.6,135,4,11,11,1,65,51,0.6,6.5
Patrick Queen,57941,LB,BLT,18,486,0,3,1,5.5,71.4,77.9,12.9,9.2,2,2,9.5,54.4,0,24,20.0,3,1,126.0,15,215,44.2,276,3,11,21,3,125,89,0.6,8.3,0,2,5.2,92.9,84.8,6.3,5.8,0,0,0.0,28.8,1,29,20.0,7,0,105.3,39,252,51.9,297,12,26,42,1,409,207,1.7,10.5
Jacob Phillips,57942,LB,CLV,11,154,0,8,0,6.0,0.0,75.0,,16.0,1,1,100.0,73.5,0,,,0,1,39.6,0,18,11.7,24,0,0,1,0,0,0,0.0,,0,2,4.3,85.7,96.2,6.8,5.8,0,0,0.0,36.8,0,16,17.6,3,0,99.6,18,127,82.5,132,5,12,21,0,166,114,1.4,9.2
K'Lavon Chaisson,57945,ED,JAX,16,18,0,15,0,-3.0,100.0,6.3,6.0,6.0,0,0,0.0,63.8,0,-2,0.0,0,0,79.2,1,9,50.0,142,2,1,1,0,-2,1,-0.3,-2.0,0,1,4.7,100.0,4.5,3.0,3.0,0,0,0.0,57.7,0,24,0.0,0,0,118.8,3,9,50.0,201,3,3,3,0,42,28,4.7,14.0
Willie Gay,57987,LB,KC,15,92,0,16,0,4.0,100.0,51.5,16.0,16.0,0,0,0.0,67.9,0,8,33.3,1,0,100.0,1,17,18.5,33,1,2,1,0,8,4,0.5,8.0,0,0,2.5,76.5,90.0,5.4,4.1,0,3,17.6,64.6,0,31,26.7,4,3,91.1,13,72,78.3,80,5,11,17,0,103,66,1.5,7.9
Kenneth Murray Jr.,58099,LB,LAC,16,543,0,27,0,7.0,83.3,79.0,15.6,13.0,0,1,16.7,57.0,0,41,28.6,2,1,147.9,5,83,15.3,105,1,5,6,2,60,23,0.8,12.0,0,4,5.3,86.7,97.4,10.3,8.9,1,2,4.4,44.9,0,26,10.8,4,2,99.2,39,418,77.0,429,9,29,45,0,351,151,0.9,9.0
James Pierre,60649,CB,PIT,4,20,0,25,0,,,100.0,,,0,0,,65.8,0,,,0,0,0.0,0,6,30.0,6,0,0,0,0,0,0,0.0,,0,0,14.5,50.0,100.0,11.0,5.5,0,1,50.0,84.8,0,-1,0.0,0,0,56.3,1,11,55.0,11,1,1,2,0,-1,0,-0.1,-1.0
Noah Igbinoghene,61155,CB,MIA,10,188,0,17,1,13.8,52.2,100.0,7.3,3.8,0,2,8.7,34.8,0,47,20.0,2,1,96.1,12,94,50.0,94,1,7,23,1,199,63,2.3,16.6,0,1,22.0,100.0,100.0,20.8,20.8,0,0,0.0,54.3,0,57,0.0,0,0,158.3,4,85,45.2,85,0,2,4,1,101,22,1.2,25.3
Zach Sieler,66917,DI,MIA,15,8,0,17,1,,,4.1,,,0,0,,58.1,0,,0.0,0,0,0.0,0,7,87.5,171,1,1,0,0,0,0,0.0,,0,1,,,0.7,,,0,0,,68.9,0,,0.0,0,0,0.0,0,1,12.5,137,4,1,0,0,0,0,0.0,
Dennis Gardeck,66928,ED,ARZ,10,6,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,34,4,0,0,0,0,0,,,0,0,,,13.0,,,0,0,,65.2,0,,50.0,1,0,0.0,0,6,100.0,46,2,1,0,0,0,0,0.0,
Jonathan Owens,66930,S,HST,1,9,0,13,0,,,100.0,,,0,0,,62.3,0,,,0,0,0.0,0,5,55.6,5,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,4,44.4,4,0,0,0,0,0,0,0.0,
Tavierre Thomas,66931,CB,CLV,9,155,0,8,0,8.6,71.4,90.6,5.8,4.1,0,0,0.0,31.1,0,19,0.0,0,0,141.1,5,29,18.7,32,0,4,7,1,67,13,2.3,13.4,0,1,4.5,94.7,89.2,5.8,5.5,0,1,5.3,62.2,0,18,15.8,3,1,97.1,18,107,69.0,120,8,15,19,0,139,50,1.3,7.7
Chris Claybrooks,76692,CB,JAX,11,227,0,15,0,11.1,77.8,98.9,6.1,4.7,0,2,11.1,48.6,0,36,0.0,0,2,127.3,14,90,39.6,91,3,12,18,1,182,55,2.1,13.0,0,0,14.0,75.0,99.2,14.1,10.6,0,1,8.3,66.5,0,31,0.0,0,1,139.6,9,130,57.3,131,2,13,12,2,102,11,0.8,11.3
Davion Taylor,81991,LB,PHI,3,12,0,24,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,8.3,1,0,0,0,0,0,0,0.0,,0,0,15.0,100.0,100.0,5.0,5.0,0,0,0.0,28.9,0,21,0.0,0,0,118.8,2,10,83.3,10,0,2,2,0,38,8,3.8,19.0
Jessie Lemonier,82302,ED,LAC,4,1,0,27,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,9,0,0,0,0,0,0,,,0,0,,,4.2,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,24,0,0,0,0,0,0,0.0,
Luq Barcoo,83079,CB,JAX,3,81,0,15,0,16.3,33.3,100.0,23.0,7.7,0,1,33.3,65.9,0,9,0.0,0,1,42.4,1,25,30.9,25,0,1,3,0,9,3,0.4,9.0,0,1,11.5,90.0,100.0,5.2,4.7,0,0,0.0,28.3,0,40,0.0,0,0,152.1,9,51,63.0,51,0,5,10,1,132,36,2.8,14.7
Delrick Abrams Jr.,83192,CB,ATL,2,3,0,2,0,,,100.0,,,0,0,,61.2,0,,,0,0,0.0,0,2,66.7,2,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Corey Ballentine,83833,CB,NYJ,4,60,0,22,0,9.0,66.7,100.0,5.5,3.7,0,0,0.0,30.1,0,18,33.3,1,0,95.1,4,23,38.3,23,0,2,6,0,54,13,2.5,13.5,0,0,8.5,100.0,93.5,14.5,14.5,0,0,0.0,52.5,0,18,0.0,0,0,118.8,2,29,48.3,31,0,2,2,0,28,11,1.0,14.0
Kyle Dugger,90621,S,NE,14,289,0,19,1,7.4,64.7,92.4,9.5,6.1,0,1,5.9,48.0,0,27,20.0,3,0,85.7,11,109,37.7,118,5,11,17,0,121,48,1.2,11.0,0,5,4.7,81.0,96.6,9.9,8.0,0,1,4.8,61.6,0,24,19.2,5,0,96.8,17,171,59.2,177,6,16,21,0,152,86,0.9,8.9
Tevaughn Campbell,91247,CB,LAC,9,205,0,27,0,10.6,44.4,100.0,11.0,4.9,0,0,0.0,42.9,0,15,0.0,0,0,58.6,4,50,24.4,50,0,2,9,0,42,23,1.0,10.5,0,1,8.5,76.5,95.8,10.1,7.7,0,0,0.0,56.5,1,44,10.0,1,0,123.9,13,137,66.8,143,1,8,17,2,177,72,1.4,13.6
Niko Lalos,106295,ED,NYG,5,6,0,21,0,4.0,100.0,18.2,2.0,2.0,0,0,0.0,84.7,1,3,,0,0,39.6,1,2,33.3,11,0,0,1,0,3,-1,1.5,3.0,0,0,,,16.0,,,0,0,,64.2,0,,0.0,0,0,0.0,0,4,66.7,25,0,1,0,0,0,0,0.0,
