player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Juston Burris,10752,S,CAR,5,139,0,5,0,17.0,100.0,100.0,25.0,25.0,0,0,0.0,64.2,0,20,0.0,0,0,118.8,1,29,20.9,29,0,4,1,0,20,3,0.8,20.0,0,2,14.4,20.0,98.9,85.0,17.0,1,1,20.0,62.9,0,12,22.2,2,1,39.6,1,87,62.6,88,0,5,5,0,12,1,0.1,12.0
David Onyemata,10754,DI,NO,17,3,0,20,0,,,0.8,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,123,2,0,0,0,0,0,0.0,,0,0,,,0.9,,,0,1,,75.0,0,,42.9,3,0,0.0,0,2,66.7,228,5,4,0,0,0,0,0.0,
Andrew Billings,10756,DI,LV,14,1,0,23,0,,,1.7,,,0,0,,69.3,0,,,0,0,0.0,0,1,100.0,60,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,136,1,0,0,0,0,0,,
Deon Bush,10758,S,KC,9,52,0,16,0,13.0,0.0,100.0,,18.0,1,1,100.0,78.1,0,,,0,1,39.6,0,18,34.6,18,0,0,1,0,0,0,0.0,,0,0,,,96.0,,,0,0,,70.7,0,,0.0,0,0,0.0,0,24,46.2,25,1,2,0,0,0,0,0.0,
Blake Martinez,10765,LB,LV,4,44,0,23,1,3.0,100.0,88.9,7.0,7.0,0,0,0.0,55.4,0,8,0.0,0,0,100.0,1,8,18.2,9,0,1,1,0,8,5,1.1,8.0,0,0,6.4,100.0,93.8,4.3,4.3,0,0,0.0,30.7,0,23,16.7,1,0,115.5,7,30,68.2,32,0,5,7,0,82,37,2.7,11.7
Matthew Judon,10780,ED,NE,17,73,0,19,0,11.0,0.0,12.1,,23.0,0,1,100.0,75.7,0,,100.0,4,1,39.6,0,24,32.9,199,5,0,1,0,0,0,0.0,,0,1,0.8,100.0,13.9,10.3,10.3,0,0,0.0,73.6,0,11,0.0,0,0,95.8,4,41,56.2,296,10,2,4,0,28,25,0.7,7.0
DJ Reader,10800,DI,CIN,13,2,0,7,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,68,1,0,0,0,0,0,,,0,0,,,1.0,,,0,0,,64.7,0,,50.0,1,0,0.0,0,2,100.0,208,0,1,0,0,0,0,0.0,
DeAndre Houston-Carson,10819,S,CHI,13,209,0,6,1,-1.5,100.0,90.6,20.5,20.5,0,0,0.0,57.1,1,14,0.0,0,0,100.0,2,48,23.0,53,0,3,2,1,16,19,0.4,8.0,0,1,10.7,61.5,95.8,16.6,10.2,0,0,0.0,60.9,0,23,18.2,2,0,76.1,8,136,65.1,142,1,8,13,0,71,33,0.5,8.9
Anthony Brown,10823,CB,DAL,12,431,0,9,0,12.0,60.0,100.0,6.3,3.8,0,2,8.0,30.2,0,58,10.0,1,0,132.2,15,102,23.7,102,1,9,25,4,243,60,2.6,16.2,0,2,11.7,52.7,100.0,10.4,5.5,0,7,12.7,64.8,0,45,12.5,3,6,76.2,29,314,72.9,314,4,19,55,1,318,111,1.0,11.0
Kamu Grugier-Hill,10842,LB,ARZ,11,226,0,1,0,10.8,75.0,77.4,12.7,9.5,0,0,0.0,56.6,0,16,0.0,0,0,106.3,3,41,18.1,53,0,4,4,0,40,14,1.1,13.3,0,1,5.0,78.1,95.0,5.9,4.6,0,1,3.1,35.4,0,37,10.5,2,1,101.3,25,153,67.7,161,5,16,32,0,266,166,1.8,10.6
Elandon Roberts,10848,LB,MIA,18,339,0,17,2,2.1,100.0,87.8,12.9,12.9,0,0,0.0,64.7,0,25,23.1,3,0,140.0,9,129,38.1,147,6,8,9,2,73,54,0.6,8.1,0,4,5.3,83.3,94.6,7.4,6.2,0,0,0.0,37.5,0,19,18.8,6,0,95.6,25,191,56.3,202,6,22,30,0,208,107,1.1,8.3
Kevon Seymour,10852,CB,BLT,1,1,0,3,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,12.0,0.0,100.0,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,100.0,1,0,0,1,0,0,0,0.0,
Will Parks,10853,S,NYJ,8,112,0,22,0,6.0,100.0,100.0,23.0,23.0,0,0,0.0,60.6,0,10,0.0,0,0,108.3,1,23,20.5,23,0,2,1,0,10,4,0.4,10.0,0,1,5.0,66.7,97.2,16.8,11.2,0,0,0.0,48.9,0,22,25.0,1,0,91.0,4,70,62.5,72,1,2,6,0,48,42,0.7,12.0
Jalen Mills,10867,CB,NE,10,287,0,19,0,13.0,46.2,100.0,9.5,4.4,0,2,7.7,32.3,1,42,8.3,1,1,75.6,12,121,42.2,121,3,11,26,2,159,71,1.4,13.3,0,3,8.6,76.5,99.3,11.1,8.5,0,2,11.8,54.3,1,23,9.1,1,2,80.8,13,146,50.9,147,0,7,17,0,161,47,1.1,12.4
Jayron Kearse,10878,S,DAL,16,498,0,9,0,7.9,66.7,92.0,19.3,12.9,0,1,11.1,61.6,1,25,0.0,0,1,52.8,6,126,25.3,137,2,7,9,0,75,27,0.6,12.5,0,1,4.6,75.0,91.9,10.1,7.5,2,3,6.8,66.5,1,22,2.7,1,3,83.6,33,342,68.7,372,15,35,44,0,301,196,0.9,9.1
Clayton Fejedelem,10879,S,MIA,7,23,0,17,0,9.0,100.0,100.0,2.0,2.0,0,0,0.0,51.1,0,9,0.0,0,0,104.2,1,3,13.0,3,0,1,1,0,9,0,4.5,9.0,0,0,10.4,40.0,94.1,7.5,3.0,0,1,20.0,50.8,0,13,0.0,0,1,50.4,2,16,69.6,17,0,2,5,0,18,2,1.2,9.0
Mike Hilton,10898,CB,CIN,17,538,0,7,1,12.7,64.3,92.8,7.4,4.8,0,2,7.1,44.2,1,32,0.0,0,2,106.3,18,141,26.2,152,3,11,28,2,280,66,2.1,15.6,0,2,5.6,77.8,87.5,8.9,6.9,1,3,6.7,74.5,0,29,9.4,3,3,95.1,35,322,59.9,368,13,27,45,0,307,195,1.0,8.8
Matthias Farley,10953,S,LV,4,7,0,23,0,0.0,100.0,100.0,4.0,4.0,0,0,0.0,63.4,0,7,0.0,0,0,95.8,1,4,57.1,4,0,1,1,0,7,7,1.8,7.0,0,0,,,100.0,,,0,0,,60.4,0,,,0,0,0.0,0,3,42.9,3,0,0,0,0,0,0,0.0,
Kyle Peko,11027,DI,LV,8,1,0,23,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,29,0,0,0,0,0,0,,,0,2,,,2.3,,,0,0,,59.5,0,,0.0,0,0,0.0,0,1,100.0,43,0,0,0,0,0,0,0.0,
Michael Pierce,11101,DI,BLT,3,2,0,3,0,,,8.3,,,0,0,,60.0,0,,0.0,0,0,0.0,0,1,50.0,12,1,1,0,0,0,0,0.0,,0,0,,,2.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,37,0,0,0,0,0,0,0.0,
Morgan Fox,11184,DI,LAC,18,1,0,27,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,118,0,0,0,0,0,0,,,0,0,,,0.5,,,0,0,,63.3,0,,0.0,0,0,0.0,0,1,100.0,185,5,1,0,0,0,0,0.0,
Cory Littleton,11190,LB,CAR,15,147,0,5,0,4.3,66.7,65.9,12.5,8.3,0,1,33.3,62.5,0,18,50.0,1,0,123.6,2,27,18.4,41,1,1,3,1,19,23,0.8,9.5,0,4,3.4,90.9,90.5,8.8,8.0,1,1,9.1,61.1,0,24,11.1,1,1,98.5,10,95,64.6,105,1,4,11,0,84,49,1.0,8.4
Jonathan Jones,11217,CB,NE,16,570,0,19,0,15.5,48.7,100.0,9.1,4.4,1,6,15.4,56.3,3,37,10.0,2,2,46.3,19,183,32.1,183,5,18,39,1,254,100,1.5,13.4,0,5,11.7,57.9,100.0,14.3,8.3,1,2,5.3,71.7,1,49,0.0,0,2,75.5,22,326,57.2,326,7,21,38,1,250,103,0.8,11.4
Andrew Adams,11240,S,TEN,13,506,0,31,0,12.0,55.6,94.8,27.8,15.4,0,0,0.0,80.1,1,21,18.2,2,0,66.9,5,146,28.9,154,2,9,9,2,40,16,0.3,8.0,0,3,8.1,83.3,98.8,11.8,9.9,0,2,6.7,67.2,0,32,17.1,7,1,101.7,25,317,62.6,321,9,31,30,0,252,160,0.9,10.1
Romeo Okwara,11250,ED,DET,5,6,0,11,0,,,12.5,,,0,0,,61.1,0,,,0,0,0.0,0,5,83.3,40,1,0,0,0,0,0,0.0,,0,0,,,3.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,27,1,0,0,0,0,0,0.0,
Roy Robertson-Harris,11341,DI,JAX,19,3,0,15,0,,,0.0,,,0,0,,71.7,0,,0.0,0,0,0.0,0,0,0.0,109,3,2,0,0,0,0,,,0,0,,,1.0,,,0,2,,67.3,0,,100.0,1,2,0.0,0,3,100.0,298,2,0,0,0,0,0,0.0,
Antonio Hamilton Sr.,11353,CB,ARZ,10,293,0,1,0,11.6,57.1,97.7,10.5,6.0,0,1,14.3,47.0,0,64,0.0,0,0,101.8,4,43,14.7,44,0,4,7,0,121,82,2.9,30.3,0,1,6.3,81.5,98.1,9.1,7.4,1,4,14.8,85.6,1,19,15.4,4,3,76.1,22,210,71.7,214,8,21,27,0,161,68,0.8,7.3
Myles Garrett,11756,ED,CLV,16,4,0,8,0,,,1.7,,,0,0,,60.8,0,,,0,0,0.0,0,2,50.0,117,4,0,0,0,0,0,0.0,,0,1,,,0.7,,,0,0,,71.0,0,,50.0,1,0,0.0,0,2,50.0,294,11,0,0,0,0,0,0.0,
Solomon Thomas,11758,DI,NYJ,17,4,0,22,0,,,0.0,,,0,0,,62.2,0,,0.0,0,0,0.0,0,0,0.0,37,1,1,0,0,0,0,,,0,1,,,3.4,,,0,0,,59.7,0,,20.0,1,0,0.0,0,4,100.0,118,0,3,0,0,0,0,0.0,
Jamal Adams,11761,S,SEA,1,8,0,29,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,66.7,,,0,0,,60.7,0,,,0,0,0.0,0,2,25.0,3,0,0,0,0,0,0,0.0,
Marshon Lattimore,11766,CB,NO,7,232,0,20,1,9.9,72.7,100.0,8.6,6.3,0,1,9.1,65.5,0,39,0.0,0,1,98.7,8,74,31.9,74,1,7,11,0,95,29,1.4,11.9,0,0,12.6,44.4,100.0,16.6,7.4,1,3,16.7,73.7,1,17,0.0,0,2,33.8,8,137,59.1,137,2,10,18,0,77,20,0.6,9.6
Haason Reddick,11768,ED,PHI,20,66,0,24,0,0.0,100.0,3.2,5.0,5.0,0,0,0.0,37.1,0,10,50.0,1,0,147.9,1,5,7.6,156,8,1,1,1,10,10,2.0,10.0,0,1,3.6,80.0,14.1,6.3,5.0,0,1,10.0,47.0,0,28,36.4,4,1,106.3,8,52,78.8,368,11,6,10,0,95,61,1.9,11.9
Malik Hooker,11770,S,DAL,18,611,0,9,1,5.7,100.0,98.6,42.3,42.3,0,0,0.0,58.9,0,7,0.0,0,0,129.9,3,138,22.6,140,1,6,3,1,17,4,0.1,5.7,0,4,14.5,72.7,100.0,52.5,38.2,0,1,9.1,74.9,2,31,0.0,0,1,60.2,8,430,70.4,430,6,25,11,0,98,5,0.2,12.3
Marlon Humphrey,11771,CB,BLT,18,702,0,3,2,13.5,52.6,98.8,14.8,7.8,0,3,15.8,90.2,1,25,0.0,0,2,49.5,10,167,23.8,169,5,12,19,0,116,20,0.8,11.6,0,8,10.1,69.6,98.1,12.3,8.5,0,1,2.2,67.8,2,51,5.1,2,0,78.0,32,404,57.5,412,7,29,46,0,398,108,1.0,12.4
Jonathan Allen,11772,DI,WAS,16,8,0,32,0,,,0.0,,,0,0,,61.4,1,,100.0,1,0,0.0,0,0,0.0,126,3,0,0,0,0,0,,,0,1,8.0,100.0,2.4,7.0,7.0,0,0,0.0,59.2,0,15,16.7,1,0,118.8,1,7,87.5,289,7,4,1,0,15,7,2.1,15.0
Adoree' Jackson,11773,CB,NYG,12,414,0,21,0,11.1,45.7,100.0,11.3,5.2,0,7,20.0,77.9,0,56,5.9,1,6,72.0,16,191,46.1,191,3,16,35,1,187,46,1.0,11.7,0,4,8.0,80.8,99.5,8.5,6.9,0,1,3.8,59.8,0,33,10.3,3,1,111.7,21,186,44.9,187,6,22,26,1,201,77,1.1,9.6
Jarrad Davis,11776,LB,NYG,6,77,0,21,0,-8.0,0.0,62.1,,17.0,0,0,0.0,68.9,0,,,0,0,39.6,0,18,23.4,29,0,0,1,0,0,0,0.0,,0,2,10.3,100.0,86.4,12.8,12.8,0,0,0.0,52.7,0,25,16.7,1,0,118.8,4,51,66.2,59,0,3,4,0,52,11,1.0,13.0
Charles Harris,11777,ED,DET,6,14,0,11,2,14.0,100.0,10.6,9.0,9.0,0,0,0.0,56.0,0,15,0.0,0,0,158.3,1,9,64.3,85,0,0,1,1,15,1,1.7,15.0,0,0,,,7.5,,,0,0,,61.2,0,,0.0,0,0,0.0,0,4,28.6,53,1,1,0,0,0,0,0.0,
Jabrill Peppers,11780,S,NE,17,211,0,19,1,4.0,66.7,92.1,27.0,18.0,0,0,0.0,48.3,0,12,0.0,0,0,74.3,2,58,27.5,63,1,2,3,0,12,12,0.2,6.0,0,2,3.1,86.7,88.9,9.5,8.2,0,1,6.7,81.4,0,23,0.0,0,1,96.4,13,128,60.7,144,9,22,15,0,107,75,0.9,8.2
Tre'Davious White,11782,CB,BUF,8,280,0,4,0,12.8,50.0,97.1,14.3,7.1,0,2,25.0,39.2,0,20,25.0,1,2,110.4,4,66,23.6,68,0,3,8,1,52,9,0.9,13.0,0,0,12.6,63.0,100.0,9.2,5.8,0,3,11.1,58.7,1,32,7.1,1,1,70.1,17,160,57.1,160,2,13,27,0,201,74,1.3,11.8
Taco Charlton,11783,ED,CHI,5,4,0,6,0,,,12.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,8,0,0,0,0,0,0,0.0,,0,0,,,9.4,,,0,0,,61.7,0,,,0,0,0.0,0,3,75.0,32,0,0,0,0,0,0,0.0,
T.J. Watt,11785,ED,PIT,10,19,0,25,0,,,0.0,,,0,0,,60.3,1,,33.3,1,0,0.0,0,0,0.0,97,5,2,0,0,0,0,,,0,0,3.0,100.0,9.7,16.0,16.0,0,0,0.0,86.3,1,6,14.3,1,0,52.1,1,16,84.2,165,5,6,1,0,6,3,0.4,6.0
Budda Baker,11791,S,ARZ,15,548,0,1,1,1.5,83.3,82.5,16.2,13.5,0,0,0.0,53.3,0,19,28.6,2,0,96.5,5,85,15.5,103,0,4,6,0,43,43,0.5,8.6,0,7,4.1,78.6,88.3,15.6,12.3,0,3,10.7,70.7,1,39,12.2,5,3,115.2,22,356,65.0,403,9,29,28,2,266,197,0.8,12.1
Marcus Maye,11794,S,NO,10,394,0,20,1,-2.0,50.0,99.0,91.0,45.5,0,0,0.0,72.1,0,4,0.0,0,0,56.3,1,99,25.1,100,1,4,2,0,4,5,0.0,4.0,0,2,10.3,60.0,98.8,39.5,23.7,1,2,20.0,68.4,0,24,6.3,1,2,114.6,6,248,62.9,251,3,13,10,1,70,14,0.3,11.7
Marcus Williams,11797,S,BLT,11,442,0,3,2,3.9,71.4,93.4,18.8,13.4,0,2,28.6,58.2,1,17,14.3,2,2,39.3,5,99,22.4,106,1,10,7,0,29,14,0.3,5.8,0,4,7.4,69.2,99.6,27.2,18.8,1,1,7.7,65.3,2,22,4.0,1,1,50.6,9,251,56.8,252,2,20,13,0,95,56,0.4,10.6
Sidney Jones IV,11798,CB,LV,9,71,0,23,0,12.9,57.1,100.0,6.0,3.4,0,0,0.0,28.6,0,22,0.0,0,0,92.6,4,24,33.8,24,0,2,7,0,72,5,3.0,18.0,0,0,17.0,66.7,96.6,13.5,9.0,0,1,33.3,64.2,0,13,0.0,0,1,81.3,2,28,39.4,29,1,3,3,0,17,5,0.6,8.5
Quincy Wilson,11801,CB,PIT,1,8,0,25,0,,,100.0,,,0,0,,62.7,0,,,0,0,0.0,0,3,37.5,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,47.5,0,,,0,0,0.0,0,5,62.5,5,0,0,0,0,0,0,0.0,
Tyus Bowser,11802,ED,BLT,10,61,0,3,0,,,27.7,,,0,0,,67.2,0,,,0,0,0.0,0,13,21.3,47,0,0,0,0,0,0,0.0,,0,1,2.3,0.0,25.5,,8.8,0,0,0.0,65.2,0,,60.0,3,0,39.6,0,36,59.0,141,2,1,4,0,0,0,0.0,
Justin Evans,11805,S,NO,13,257,0,20,0,6.8,50.0,97.5,23.0,11.5,0,1,16.7,63.5,0,41,50.0,1,1,81.3,3,77,30.0,79,0,1,6,0,54,35,0.8,18.0,0,1,7.4,72.2,98.7,11.2,8.1,0,0,0.0,62.5,0,24,14.3,2,0,90.0,13,153,59.5,155,4,11,18,0,120,51,0.8,9.2
Teez Tabor,11808,S,SEA,6,77,0,29,0,15.0,100.0,100.0,20.0,20.0,0,0,0.0,67.6,0,27,0.0,0,0,118.8,1,23,29.9,23,0,1,1,0,27,12,1.4,27.0,0,0,10.5,50.0,100.0,28.0,14.0,0,0,0.0,54.7,0,4,33.3,1,0,56.3,1,28,36.4,28,0,2,2,0,4,0,0.1,4.0
Raekwon McMillan,11809,LB,NE,15,146,0,19,0,5.8,80.0,86.0,11.3,9.0,0,0,0.0,56.6,0,17,0.0,0,0,89.2,4,49,33.6,57,1,3,5,0,27,28,0.6,6.8,0,1,5.1,73.3,94.6,7.5,5.5,0,0,0.0,41.5,0,23,18.2,2,0,92.6,11,87,59.6,92,2,8,15,0,106,73,1.3,9.6
Zach Cunningham,11812,LB,TEN,6,112,0,31,0,13.5,50.0,91.3,17.0,8.5,0,1,50.0,59.1,0,14,0.0,0,0,72.9,1,21,18.8,23,0,2,2,0,14,0,0.8,14.0,0,3,0.8,84.6,90.9,7.0,5.9,0,0,0.0,71.9,0,22,0.0,0,0,93.3,11,80,71.4,88,4,6,13,0,83,78,1.1,7.5
Tanoh Kpassagnon,11814,ED,NO,15,1,0,20,0,,,2.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,50,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,130,1,2,0,0,0,0,,
Chidobe Awuzie,11815,CB,CIN,8,286,0,7,1,17.8,35.0,100.0,11.9,4.2,0,4,20.0,75.5,0,15,0.0,0,4,44.4,7,89,31.1,89,3,9,20,0,63,3,0.8,9.0,0,1,13.9,42.9,100.0,17.3,7.4,1,2,9.5,65.1,0,64,20.0,3,2,67.0,9,159,55.6,159,1,11,21,0,147,18,0.9,16.3
Josh Jones,11816,S,SEA,11,245,0,29,0,15.0,33.3,94.7,33.0,11.0,0,1,33.3,60.0,0,8,33.3,1,0,42.4,1,36,14.7,38,0,2,3,0,8,3,0.2,8.0,0,1,5.6,80.0,98.2,13.3,10.6,0,1,10.0,58.4,0,28,36.4,4,1,145.4,8,111,45.3,113,0,6,10,1,109,61,1.0,13.6
Ahkello Witherspoon,11821,CB,PIT,4,162,0,25,0,11.4,64.7,100.0,5.4,3.5,0,1,5.9,29.3,0,44,0.0,0,1,137.0,11,64,39.5,64,0,6,17,3,169,37,2.9,15.4,0,2,4.0,100.0,100.0,9.9,9.9,0,0,0.0,75.2,1,20,12.5,1,0,54.2,8,82,50.6,82,1,5,8,0,52,20,0.7,6.5
Dawuane Smoot,11823,ED,JAX,15,14,0,15,0,18.0,0.0,3.5,,2.0,0,1,100.0,74.3,0,,0.0,0,1,39.6,0,3,21.4,86,1,1,1,0,0,0,0.0,,0,0,6.0,0.0,5.4,,10.0,0,0,0.0,41.0,0,,100.0,1,0,39.6,0,10,71.4,184,3,0,1,0,0,0,0.0,
Jordan Willis,11828,ED,SF,12,1,0,28,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,27,0,0,0,0,0,0,,,0,1,,,0.8,,,0,0,,61.1,0,,0.0,0,0,0.0,0,1,100.0,124,2,0,0,0,0,0,0.0,
Duke Riley,11830,LB,MIA,18,271,0,17,2,5.0,100.0,77.3,16.8,16.8,0,0,0.0,66.4,0,33,0.0,0,0,147.1,5,92,33.9,119,3,4,5,1,49,24,0.6,9.8,0,7,4.7,68.0,96.9,9.1,6.2,0,2,8.0,59.1,0,15,16.7,4,2,79.1,17,158,58.3,163,5,13,25,0,122,76,0.8,7.2
Alex Anzalone,11831,LB,DET,17,569,0,11,4,6.3,50.0,70.9,39.8,19.9,0,3,37.5,80.8,0,15,25.0,3,1,57.3,4,178,31.3,251,3,5,8,0,26,17,0.2,6.5,0,8,4.9,91.7,95.8,13.0,11.9,1,0,0.0,39.5,0,43,17.2,5,0,111.1,22,298,52.4,311,2,16,24,0,256,154,0.9,11.6
Tarell Basham,11835,ED,TEN,7,3,0,31,0,,,5.3,,,0,0,,61.5,0,,,0,0,0.0,0,2,66.7,38,0,0,0,0,0,0,0.0,,0,0,,,1.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,60,0,0,0,0,0,0,0.0,
Fabian Moreau,11836,CB,NYG,16,536,0,21,0,15.5,46.5,100.0,10.4,4.8,0,9,20.9,59.8,0,28,11.1,2,5,100.7,20,222,41.4,222,4,16,43,5,218,58,1.1,10.9,0,6,8.8,79.3,99.6,10.1,8.0,0,2,6.9,52.5,0,26,0.0,0,2,109.2,23,242,45.1,243,5,26,29,0,296,122,1.3,12.9
Shaquill Griffin,11845,CB,JAX,5,209,0,15,0,10.3,66.7,100.0,7.7,5.1,0,3,33.3,45.0,0,32,20.0,1,3,140.5,6,53,25.4,53,0,4,9,1,99,29,2.2,16.5,0,1,8.4,71.4,100.0,10.9,7.8,0,3,21.4,72.3,0,22,15.4,2,2,86.9,10,114,54.5,114,2,10,14,0,85,36,0.8,8.5
Jourdan Lewis,11846,CB,DAL,6,206,0,9,0,9.6,66.7,98.2,8.7,5.8,0,0,0.0,71.9,1,15,0.0,0,0,81.0,6,54,26.2,55,1,6,9,1,56,43,1.1,9.3,0,2,1.6,90.0,98.0,7.7,7.0,0,0,0.0,50.8,0,24,7.1,1,0,100.8,18,144,69.9,147,6,11,20,0,164,144,1.2,9.1
John Johnson III,11847,S,CLV,17,586,0,8,1,6.2,33.3,96.9,55.5,18.5,0,0,0.0,67.3,0,9,0.0,0,0,42.4,2,124,21.2,128,3,7,6,0,13,9,0.1,6.5,0,2,10.1,70.4,99.5,18.2,12.8,0,2,7.4,66.8,1,42,13.5,5,2,82.9,19,366,62.5,368,6,30,27,0,244,109,0.7,12.8
Cameron Sutton,11850,CB,PIT,16,569,0,25,1,11.7,47.1,99.5,12.3,5.8,0,5,14.7,54.7,1,32,21.4,3,2,83.8,16,204,35.9,205,3,10,34,3,207,52,1.1,12.9,0,1,10.2,58.6,99.0,16.2,9.5,2,6,20.7,71.1,1,24,5.9,1,5,61.7,17,290,51.0,293,6,15,29,0,175,63,0.6,10.3
Rasul Douglas,11854,CB,GB,17,526,0,12,0,6.6,82.4,99.1,6.9,5.7,0,2,11.8,49.8,0,24,6.3,1,2,119.6,14,105,20.0,106,6,15,17,1,136,35,1.4,9.7,0,3,7.9,64.4,99.4,10.7,6.9,2,3,6.7,75.6,3,32,11.4,4,3,69.8,29,326,62.0,328,14,28,45,2,291,122,0.9,10.0
Trey Hendrickson,11858,ED,CIN,18,41,0,7,2,7.0,0.0,7.0,,8.0,0,1,100.0,84.3,0,,0.0,0,0,39.6,0,10,24.4,142,2,1,1,0,0,0,0.0,,0,0,4.0,66.7,9.0,6.5,4.3,1,1,16.7,66.8,0,11,33.3,2,1,72.9,4,26,63.4,290,7,4,6,0,22,10,0.8,5.5
Eddie Jackson,11867,S,CHI,12,368,0,6,2,0.5,50.0,97.9,84.0,42.0,0,0,0.0,75.1,2,1,26.7,4,0,56.3,1,95,25.8,97,1,9,2,1,1,4,0.0,1.0,0,3,11.6,60.0,99.1,34.7,20.8,1,2,20.0,63.4,1,30,6.7,2,2,83.8,6,222,60.3,224,3,25,10,2,76,15,0.4,12.7
Rayshawn Jenkins,11868,S,JAX,19,743,0,15,1,7.4,69.2,96.0,19.1,13.2,0,3,23.1,65.2,2,30,0.0,0,1,45.5,9,190,25.6,198,0,13,13,0,79,31,0.5,8.8,0,13,7.4,85.4,95.4,12.5,10.6,0,3,7.3,40.4,1,62,22.8,13,2,96.6,35,453,61.0,475,10,31,41,0,395,190,0.9,11.3
Carl Lawson,11871,ED,NYJ,17,5,0,22,0,,,2.6,,,0,0,,61.9,0,,,0,0,0.0,0,3,60.0,114,1,0,0,0,0,0,0.0,,0,0,7.0,100.0,0.4,1.0,1.0,0,0,0.0,59.4,0,12,0.0,0,0,116.7,1,1,20.0,242,5,1,1,0,12,5,12.0,12.0
Jalen Reeves-Maybin,11879,LB,HST,7,53,0,13,0,,,90.9,,,0,0,,50.6,0,,,0,0,0.0,0,10,18.9,11,0,0,0,0,0,0,0.0,,0,0,6.0,100.0,94.1,4.3,4.3,0,0,0.0,35.8,0,20,33.3,1,0,108.3,7,32,60.4,34,2,2,7,0,70,28,2.3,10.0
Samson Ebukam,11880,ED,SF,18,9,0,28,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,98,1,0,0,0,0,0,,,0,0,,,3.1,,,0,1,,54.5,0,,75.0,3,0,0.0,0,9,100.0,291,4,1,0,0,0,0,0.0,
Deatrich Wise Jr.,11886,ED,NE,17,11,0,19,0,,,3.3,,,0,0,,59.5,0,,100.0,3,0,0.0,0,6,54.5,180,4,0,0,0,0,0,0.0,,0,2,2.0,100.0,1.7,5.0,5.0,0,0,0.0,63.9,0,8,50.0,3,0,100.0,1,5,45.5,291,4,1,1,0,8,6,1.6,8.0
Damontae Kazee,11904,S,PIT,9,193,0,25,1,,,100.0,,,0,0,,69.6,1,,0.0,0,0,0.0,0,69,35.8,69,0,1,0,0,0,0,0.0,,0,1,4.3,33.3,95.7,85.0,28.3,0,0,0.0,76.9,1,15,0.0,0,0,11.1,1,90,46.6,94,1,8,3,0,15,9,0.2,15.0
Desmond King II,11906,CB,HST,17,511,0,13,0,10.0,75.0,96.3,16.3,12.3,0,0,0.0,43.4,0,39,16.7,1,0,110.9,6,105,20.5,109,2,5,8,0,89,25,0.9,14.8,0,3,6.1,75.6,98.0,9.6,7.2,0,6,13.3,77.7,0,29,0.0,0,6,99.7,34,339,66.3,346,9,29,45,1,294,135,0.9,8.6
